,epoch,train_loss,test_loss,train_acc,test_acc
0,1,2.3000375191370646,206.024718170166,0.10498333333333333,0.0979
1,2,2.2901524778207145,7.57101875782013,0.10606666666666667,0.0958
2,3,2.285772446791331,5.434678463935852,0.11126666666666667,0.0979
3,4,2.284617227713267,4.310201461315155,0.12063333333333333,0.0913
4,5,2.2846507318814595,3.4402879762649534,0.11668333333333333,0.1047
5,6,2.284551690419515,7.3792743444442745,0.11678333333333334,0.0928
6,7,2.283653299411138,4.0327239823341365,0.12196666666666667,0.098
7,8,2.282945105234782,10.750991072654724,0.1232,0.0926
8,9,2.2835390257835386,4.078614470958709,0.11885,0.0979
9,10,2.283855476776759,5.736425151824951,0.12206666666666667,0.098
10,11,2.2813506201903024,6.535196595191955,0.12311666666666667,0.0976
11,12,2.280035389661789,2.8053001594543456,0.1358,0.0977
12,13,2.2813777832190194,4.221748960018158,0.12398333333333333,0.0976
13,14,2.281666866938273,7.045563416481018,0.12268333333333334,0.1102
14,15,2.2815852626164754,8.213802247047424,0.11845,0.098
15,16,2.280847115914027,8.686691994667052,0.1219,0.0964
16,17,2.2797679698467253,2.371895775794983,0.1309,0.0981
17,18,2.2794136567910512,3.2655071949958803,0.13771666666666665,0.098
18,19,2.27646782596906,22.304395618438722,0.15161666666666668,0.0979
19,20,2.2792073738574983,3.8483889269828797,0.13575,0.0976
20,21,2.278827427625656,3.1296838474273683,0.13765,0.098
21,22,2.2789950720469156,4.00162457704544,0.12438333333333333,0.098
22,23,2.2781394096215566,2.565328106880188,0.12591666666666668,0.098
23,24,2.27867541829745,2.7757962465286257,0.12955,0.0974
24,25,2.278576355377833,11.694199180603027,0.14078333333333334,0.098
25,26,2.278816680908203,2.571962857246399,0.13855,0.0973
26,27,2.2787320081392926,2.8606002640724184,0.13556666666666667,0.1028
27,28,2.279651529391607,2.4862947487831115,0.13663333333333333,0.098
28,29,2.2778470929463706,3.7231505250930788,0.13953333333333334,0.0946
29,30,2.2771854615211486,2.477274491786957,0.1404,0.1053
30,31,2.275590756336848,3.739104585647583,0.15011666666666668,0.1056
31,32,2.2767193377017976,3.200789999961853,0.14568333333333333,0.1065
32,33,2.275587509870529,2.535003740787506,0.1512,0.1083
33,34,2.2752121420701346,2.5065160036087035,0.14825,0.098
34,35,2.275035631656647,2.7829980993270875,0.14888333333333334,0.098
35,36,2.275449346701304,3.2827006816864013,0.14568333333333333,0.098
36,37,2.2760974891980488,2.6749581789970396,0.14128333333333334,0.098
37,38,2.271211889187495,3.631376483440399,0.15685,0.098
38,39,2.2683207801977794,2.6977996706962584,0.15951666666666667,0.098
39,40,2.268095475832621,3.2211795163154604,0.1593,0.098
40,41,2.2706904192765553,3.7582060170173643,0.15041666666666667,0.098
41,42,2.2690616023540495,12.690559720993042,0.1591,0.098
42,43,2.266108100414276,2.429629108905792,0.16165,0.1075
43,44,2.2662596770127617,6.278483839035034,0.15961666666666666,0.098
44,45,2.2620564591884613,5.206960282325745,0.16501666666666667,0.098
45,46,2.261533151467641,4.157101647853851,0.1657,0.098
46,47,2.2583693861961365,11.055661964416505,0.16888333333333333,0.098
47,48,2.2589460718631744,4.130870387554169,0.1674,0.098
48,49,2.2567838136355083,2.482022795677185,0.16841666666666666,0.098
49,50,2.255854609409968,2.504169971942902,0.16981666666666667,0.098
50,51,2.2552458508809408,3.667348122596741,0.17115,0.0974
51,52,2.252571057478587,3.7296874594688414,0.17255,0.098
52,53,2.252798107067744,6.000906558036804,0.1721,0.098
53,54,2.2511348187923432,5.356475014686584,0.17318333333333333,0.098
54,55,2.2501964819431306,4.151583898067474,0.1743,0.098
55,56,2.2490514759222666,3.8860347414016725,0.17516666666666666,0.098
56,57,2.2487567404905957,3.903675167560577,0.17345,0.098
57,58,2.247007215420405,3.2531301236152648,0.17506666666666668,0.098
58,59,2.247669837474823,6.89822416305542,0.17375,0.098
59,60,2.247808377345403,3.5454962062835693,0.17041666666666666,0.098
60,61,2.247966396808624,3.013841781616211,0.16963333333333333,0.098
61,62,2.244960548877716,2.6016799068450926,0.17406666666666668,0.098
62,63,2.2445218018690745,2.7514159154891966,0.17596666666666666,0.0978
63,64,2.2416236845652264,2.7564706087112425,0.17885,0.098
64,65,2.2424143624305723,2.449512107372284,0.17508333333333334,0.098
65,66,2.23982488711675,2.630538537502289,0.17773333333333333,0.0978
66,67,2.2398369669914246,3.1962260246276855,0.17685,0.0975
67,68,2.2394283465544382,2.365117702484131,0.17725,0.098
68,69,2.240190252463023,2.4547599506378175,0.176,0.098
69,70,2.239055109421412,4.988307895660401,0.17726666666666666,0.098
70,71,2.2371153060595192,2.4590357446670534,0.17736666666666667,0.0977
71,72,2.238508485953013,4.497976310253144,0.17756666666666668,0.098
72,73,2.237929927905401,3.3011742782592775,0.17708333333333334,0.098
73,74,2.235294870932897,2.4230718302726744,0.17808333333333334,0.0979
